len,ttl,id(new),id(overlap),off(new),off(overlap),sum(new),sum(overlap),ICMP,IGMP,TCP,UDP
609.038835,128,1,0,0.002427184,0.997572816,0.968446602,0.031553398,0,0,0.985436893,0.014563107
956.3366337,71.34752475,0.996039604,0.003960396,0.001980198,0.998019802,0.981188119,0.018811881,0,0,0.984158416,0.015841584
639.2254902,128,1,0,0.00280112,0.99719888,0.948179272,0.051820728,0,0,0.980392157,0.019607843
924.1477886,128,1,0,0.002157497,0.997842503,0.882416397,0.117583603,0,0,0.989212513,0.010787487
587.5871688,128,1,0,0.0027894,0.9972106,0.974895397,0.025104603,0,0,0.969316597,0.030683403
430.4200583,114.6553096,0.884793849,0.115206151,0.000132573,0.999867427,0.840978391,0.159021609,0,0,0.992443325,0.007556675
667.2343662,92.67774648,0.996056338,0.003943662,0.001126761,0.998873239,0.958873239,0.041126761,0,0,0.970704225,0.029295775
1015.9558,128,1,0,0.000183402,0.999816598,0.860430995,0.139569005,0,0,0.998349381,0.001650619
831.0784103,128,1,0,0.002148228,0.997851772,0.905477981,0.094522019,0,0,0.987110634,0.012889366
500.1730449,128,1,0,0.001663894,0.998336106,0.960066556,0.039933444,0,0,0.986688852,0.013311148
523.7642586,128,1,0,0.001086366,0.998913634,0.930472569,0.069527431,0,0,0.989136339,0.010863661
1138.821239,128,1,0,0.003539823,0.996460177,0.867256637,0.132743363,0,0,0.992920354,0.007079646
1056.245308,128,1,0,0.002680965,0.997319035,0.848525469,0.151474531,0,0,0.99463807,0.00536193
1051.856706,128,1,0,0.000764234,0.999235766,0.815437524,0.184562476,0,0,0.998089415,0.001910585
924.5703155,128,0.996484227,0.003515773,0.000190042,0.999809958,0.823831243,0.176168757,0,0,0.998099582,0.001900418
881.0243902,128,1,0,0.002710027,0.997289973,0.882113821,0.117886179,0,0,0.972899729,0.027100271
904.7843478,128,1,0,0.003478261,0.996521739,0.907826087,0.092173913,0,0,0.996521739,0.003478261
730.370683,128,1,0,0.00076746,0.99923254,0.932463546,0.067536454,0,0,0.986185725,0.013814275
890.0952381,128,1,0,0.007326007,0.992673993,0.93040293,0.06959707,0,0,0.985347985,0.014652015
961.4300415,128,1,0,0.000361076,0.999638924,0.737678281,0.262321719,0,0,0.998555696,0.001444304
906.1375377,128,1,0,0.000670916,0.999329084,0.835961087,0.164038913,0,0,0.995639047,0.004360953
727.7037815,128,1,0,0.00070028,0.99929972,0.926120448,0.073879552,0,0,0.972689076,0.027310924
772.7740286,128,1,0,0.00204499,0.99795501,0.900817996,0.099182004,0,0,0.993865031,0.006134969
775.7608008,128,1,0,0.002107482,0.997892518,0.920969442,0.079030558,0,0,1,0
763.437217,128,0.920955126,0.079044874,0.000411692,0.999588308,0.895636064,0.104363936,0,0,0.994236311,0.005763689
969.0759494,128,1,0,0.006329114,0.993670886,0.851265823,0.148734177,0,0,0.96835443,0.03164557
261.3157895,128,1,0,0.105263158,0.894736842,1,0,0,0,0.894736842,0.105263158
596.338766,128,1,0,0.002328289,0.997671711,0.932479627,0.067520373,0,0,0.993015134,0.006984866
668.1883289,128,1,0,0.00530504,0.99469496,0.984084881,0.015915119,0,0,0.978779841,0.021220159
544.4740406,128,1,0,0.002257336,0.997742664,0.980812641,0.019187359,0,0,0.986455982,0.013544018
676.3180516,128,1,0,0.005730659,0.994269341,0.991404011,0.008595989,0,0,0.982808023,0.017191977
835.5471354,128,0.813284638,0.186715362,0.000456517,0.999543483,0.84706688,0.15293312,0,0,0.998173933,0.001826067
681.6762643,128,0.978220746,0.021779254,0.00073828,0.99926172,0.96087117,0.03912883,0,0,0.984496124,0.015503876
854.0688282,127.8555176,0.758816837,0.241183163,0.001137656,0.998862344,0.873151308,0.126848692,0,0,0.986348123,0.013651877
835.1761036,128,1,0,0.000959693,0.999040307,0.873320537,0.126679463,0,0,0.987523992,0.012476008
659.0692841,128,1,0,0.004618938,0.995381062,0.903002309,0.096997691,0,0,0.981524249,0.018475751
816.9343066,128,1,0,0.001216545,0.998783455,0.96593674,0.03406326,0,0,0.996350365,0.003649635
873.92,128,1,0,0.005714286,0.994285714,0.905714286,0.094285714,0,0,0.971428571,0.028571429
863.677377,128,0.780327869,0.219672131,0.001311475,0.998688525,0.857704918,0.142295082,0,0,0.997377049,0.002622951
912.1943581,128,1,0,0.000230282,0.999769718,0.885895222,0.114104778,0,0,0.997927461,0.002072539
432.620126,128,1,0,0.000393856,0.999606144,0.829066562,0.170933438,0,0,0.994879874,0.005120126
643.3095238,128,1,0,0.003968254,0.996031746,0.94047619,0.05952381,0,0,0.992063492,0.007936508
831.0868545,128,1,0,0.004694836,0.995305164,0.976525822,0.023474178,0,0,0.985915493,0.014084507
888.2509537,128,1,0,0.000544959,0.999455041,0.853678474,0.146321526,0,0,0.997820163,0.002179837
1001.039086,128,1,0,0.001015228,0.998984772,0.841116751,0.158883249,0,0,0.996954315,0.003045685
820.3203883,128,1,0,0.009708738,0.990291262,0.995145631,0.004854369,0,0,0.990291262,0.009708738
764.3658171,128,1,0,0.00149925,0.99850075,0.937781109,0.062218891,0,0,0.988005997,0.011994003
587.8103226,128,1,0,0.001290323,0.998709677,0.84,0.16,0,0,0.980645161,0.019354839
667.1387755,128,1,0,0.008163265,0.991836735,0.946938776,0.053061224,0,0,0.975510204,0.024489796
907.4149485,128,1,0,0.001718213,0.998281787,0.85395189,0.14604811,0,0,0.984536082,0.015463918
315.9388601,128,1,0,0.000690846,0.999309154,0.840414508,0.159585492,0,0,0.98134715,0.01865285
892.867284,128,1,0,0.00617284,0.99382716,0.978395062,0.021604938,0,0,0.981481481,0.018518519
905.9203166,128,1,0,0.000527704,0.999472296,0.845118734,0.154881266,0,0,0.997889182,0.002110818
412.7322874,128,1,0,0.000330306,0.999669694,0.681585467,0.318414533,0,0,0.996366639,0.003633361
754.2717391,128,1,0,0.005434783,0.994565217,0.907608696,0.092391304,0,0,0.983695652,0.016304348
482.3278388,128,1,0,0.001831502,0.998168498,0.961538462,0.038461538,0,0,0.985347985,0.014652015
501.8566828,128,1,0,0.001610306,0.998389694,0.972624799,0.027375201,0,0,0.988727858,0.011272142
740.8727915,128,1,0,0.007067138,0.992932862,0.982332155,0.017667845,0,0,0.978798587,0.021201413
677.0288809,128,1,0,0.007220217,0.992779783,0.985559567,0.014440433,0,0,0.97833935,0.02166065
836.2090484,81.94383775,0.99375975,0.00624025,0.001560062,0.998439938,0.978159126,0.021840874,0,0,0.995319813,0.004680187
975.0555389,128,1,0,0.00060042,0.99939958,0.849594716,0.150405284,0,0,0.997598319,0.002401681
971.4476744,128,1,0,0.005813953,0.994186047,0.869186047,0.130813953,0,0,0.976744186,0.023255814
773.0243902,128,1,0,0.006097561,0.993902439,0.990853659,0.009146341,0,0,0.981707317,0.018292683
761.1222293,128,1,0,0.000633312,0.999366688,0.906586447,0.093413553,0.000633312,0,0.996200127,0.003166561
468.3884437,84.18346689,0.989034163,0.010965837,0.000843526,0.999156474,0.91902151,0.08097849,0,0,0.94601434,0.05398566
743.5413025,85.11352026,0.850191092,0.149808908,7.57E-05,0.99992432,0.807923714,0.192076286,0,0,0.998826957,0.001173043
718.9778947,128,1,0,0.002105263,0.997894737,0.938947368,0.061052632,0,0,0.974736842,0.025263158
865.6285121,128,0.849131714,0.150868286,0.000115387,0.999884613,0.825073559,0.174926441,0,0,0.999307679,0.000692321
357.2917293,90.34586466,1,0,0.001503759,0.998496241,0.908270677,0.091729323,0,0,1,0
628.9160965,109.7349658,0.987396471,0.012603529,0.000720202,0.999279798,0.976233345,0.023766655,0,0,0.972992438,0.027007562
48.93548387,121.2903226,1,0,0.032258065,0.967741935,0.951612903,0.048387097,0,0,0.935483871,0.064516129
931.8074534,128,1,0,0.00621118,0.99378882,0.866459627,0.133540373,0,0,0.97515528,0.02484472
706.8292683,128,1,0,0.009756098,0.990243902,0.990243902,0.009756098,0,0,0.96097561,0.03902439
857.9595376,128,1,0,0.005780347,0.994219653,0.973988439,0.026011561,0,0,0.976878613,0.023121387
637.0603448,128,1,0,0.017241379,0.982758621,0.99137931,0.00862069,0,0,0.931034483,0.068965517
855.2130178,128,1,0,0.00591716,0.99408284,0.964497041,0.035502959,0,0,0.970414201,0.029585799
503.3888889,128,1,0,0.022222222,0.977777778,0.988888889,0.011111111,0,0,0.911111111,0.088888889
615.2037037,128,1,0,0.018518519,0.981481481,0.990740741,0.009259259,0,0,0.925925926,0.074074074
106.2285714,128,1,0,0.019047619,0.980952381,0.904761905,0.095238095,0,0,0.885714286,0.114285714
506.0426468,128,0.639702149,0.360297851,0.000338467,0.999661533,0.833643595,0.166356405,0,0,0.995938399,0.004061601
641.2068096,128,1,0,0.002522068,0.997477932,0.904161412,0.095838588,0,0,0.992433796,0.007566204
161.9097781,128,0.995870372,0.004129628,0.000139987,0.999860013,0.788759012,0.211240988,0.000139987,0,0.973822356,0.026037657
464.4722686,128,1,0,0.000370989,0.999629011,0.777221295,0.222778705,0,0,0.996661102,0.003338898
802.7214499,85.28426018,0.996772592,0.003227408,0.000496524,0.999503476,0.952830189,0.047169811,0,0,0.99428997,0.00571003
546.0944444,119.9652778,1,0,0.001388889,0.998611111,0.911111111,0.088888889,0,0,1,0
811.3471928,83.71292373,0.976959746,0.023040254,0.000529661,0.999470339,0.925317797,0.074682203,0,0,0.995762712,0.004237288
914.920311,128,1,0,0.001943635,0.998056365,0.882410107,0.117589893,0,0,0.994169096,0.005830904
615.2962357,128,1,0,0.001636661,0.998363339,0.879705401,0.120294599,0,0,0.941080196,0.058919804
811.1973961,128,1,0,0.000839983,0.999160017,0.695926081,0.304073919,0,0,0.994120118,0.005879882
193.0928242,128,0.695852535,0.304147465,0.001316656,0.998683344,0.957867018,0.042132982,0,0,0.759052008,0.240947992
799.6169099,83.78628477,0.967226659,0.032773341,0.000275406,0.999724594,0.885017901,0.114982099,0,0,0.99779675,0.00220325
240.0338319,128,1,0,5.76E-05,0.999942365,0.748595141,0.251404859,0,0,0.92297052,0.07702948
614.0526316,128,1,0,0.005540166,0.994459834,0.977839335,0.022160665,0,0,0.994459834,0.005540166
423.3469004,87.42955542,0.992485911,0.007514089,0.001252348,0.998747652,0.946775204,0.053224796,0,0,0.997495304,0.002504696
805.2469136,128,0.90617284,0.09382716,0.004938272,0.995061728,0.891358025,0.108641975,0,0,0.975308642,0.024691358
570.6507653,128,0.670153061,0.329846939,0.000510204,0.999489796,0.727295918,0.272704082,0,0,0.967346939,0.032653061
722.256338,128,1,0,0.005633803,0.994366197,0.98028169,0.01971831,0,0,0.971830986,0.028169014
796.4167278,128,1,0,0.000733676,0.999266324,0.882245048,0.117754952,0,0,0.966250917,0.033749083
857.0532213,128,1,0,0.005602241,0.994397759,0.893557423,0.106442577,0,0,0.977591036,0.022408964
571.1649077,128,1,0,0.002638522,0.997361478,0.965699208,0.034300792,0,0,0.994722955,0.005277045
625.1754252,128,0.997715156,0.002284844,0.000507743,0.999492257,0.819751206,0.180248794,0,0,0.948210206,0.051789794
879.7395064,128,1,0,0.000180148,0.999819852,0.920825077,0.079174923,0,0,0.999639705,0.000360295
536.0811359,128,1,0,0.004056795,0.995943205,0.906693712,0.093306288,0,0,0.99188641,0.00811359
584.2574952,128,1,0,0.000483559,0.999516441,0.875967118,0.124032882,0,0,0.996131528,0.003868472
478.0223881,128,1,0,0.001865672,0.998134328,0.904850746,0.095149254,0,0,0.990671642,0.009328358
596.739726,128,1,0,0.00249066,0.99750934,0.95765878,0.04234122,0,0,0.98630137,0.01369863
663.3308481,87.4277726,0.995340168,0.004659832,0.001863933,0.998136067,0.994408201,0.005591799,0,0,0.996272134,0.003727866
547.3218794,128,1,0,0.001402525,0.998597475,0.96002805,0.03997195,0,0,0.990182328,0.009817672
413.9213313,128,0.816944024,0.183055976,0.003025719,0.996974281,0.881996974,0.118003026,0,0,0.63086233,0.36913767
616.2675,128,1,0,0.005,0.995,0.965,0.035,0,0,0.88,0.12
528.2770412,128,1,0,0.001395673,0.998604327,0.964410328,0.035589672,0,0,0.990230286,0.009769714
400.6551724,128,1,0,0.000256377,0.999743623,0.818356621,0.181643379,0,0,0.996410717,0.003589283
694.0487805,128,1,0,0.00113443,0.99886557,0.971072036,0.028927964,0,0,0.984117981,0.015882019
761.5773535,128,1,0,0.001316656,0.998683344,0.963133641,0.036866359,0,0,0.982883476,0.017116524
432.0520591,128,0.714840715,0.285159285,0.001554002,0.998445998,0.975912976,0.024087024,0,0,0.922299922,0.077700078
100.35,128,1,0,0.1,0.9,1,0,0,0,0.8,0.2
957.7549513,128,1,0,0.000671366,0.999328634,0.980866062,0.019133938,0,0,0.951997315,0.048002685
571.6516357,128,0.905393457,0.094606543,0.001768347,0.998231653,0.978779841,0.021220159,0,0,0.985853227,0.014146773
618.9178082,128,1,0,0.002107482,0.997892518,0.974710221,0.025289779,0,0,0.985247629,0.014752371
731.6962617,128,1,0,0.004672897,0.995327103,0.974299065,0.025700935,0,0,0.976635514,0.023364486
870.2857143,128,1,0,0.005830904,0.994169096,0.982507289,0.017492711,0,0,0.965014577,0.034985423
661.0444811,128,1,0,0.003294893,0.996705107,0.942339374,0.057660626,0,0,0.980230643,0.019769357
1423.020718,128,1,0,0.002762431,0.997237569,0.986187845,0.013812155,0,0,0.994475138,0.005524862
1278.896104,128,1,0,0.000895656,0.999104344,0.928795343,0.071204657,0,0,0.993730408,0.006269592
830.7431733,74.14831848,0.746694452,0.253305548,0.000143719,0.999856281,0.874820351,0.125179649,0,0,0.996838172,0.003161828
756.9435534,128,1,0,0.000616903,0.999383097,0.894509562,0.105490438,0,0,0.992597162,0.007402838
492.2032123,128,1,0,0.001396648,0.998603352,0.970670391,0.029329609,0,0,0.98603352,0.01396648
674.1079385,127.970604,0.681428462,0.318571538,7.66E-05,0.999923448,0.839164051,0.160835949,0,0,0.996019291,0.003980709
95.89814815,128,1,0,0.018518519,0.981481481,0.916666667,0.083333333,0,0,0.87037037,0.12962963
1751.371365,128,1,0,0.004474273,0.995525727,0.986577181,0.013422819,0,0,0.982102908,0.017897092
1301.204355,128,1,0,0.003350084,0.996649916,0.984924623,0.015075377,0,0,0.989949749,0.010050251
1274.939683,128,1,0,0.003174603,0.996825397,0.968253968,0.031746032,0,0,0.99047619,0.00952381
1246.828194,128,1,0,0.002936858,0.997063142,0.983847283,0.016152717,0,0,0.98825257,0.01174743
1682.766871,128,1,0,0.012269939,0.987730061,0.987730061,0.012269939,0,0,1,0
1217.391667,128,1,0,0.008333333,0.991666667,0.970833333,0.029166667,0,0,0.895833333,0.104166667
888.9560185,128,1,0,0.00462963,0.99537037,0.983796296,0.016203704,0,0,0.99537037,0.00462963
929.4334061,128,1,0,0.002183406,0.997816594,0.939956332,0.060043668,0,0,0.995633188,0.004366812
974.2355372,128,1,0,0.001652893,0.998347107,0.990909091,0.009090909,0,0,0.996694215,0.003305785
956.5689791,73.11520228,0.938290139,0.061709861,0.000158028,0.999841972,0.920670038,0.079329962,0,0,0.999209861,0.000790139
1685.608476,128,1,0,0.002018163,0.997981837,0.979818365,0.020181635,0,0,0.946518668,0.053481332
907.3303701,75.53038547,0.919917235,0.080082765,0.000153268,0.999846732,0.900528776,0.099471224,0,0,0.999080389,0.000919611
620.5214592,128,1,0,0.001072961,0.998927039,0.931330472,0.068669528,0,0,0.994635193,0.005364807
547.6965331,128,1,0,0.000900495,0.999099505,0.919855921,0.080144079,0,0,0.994597028,0.005402972
872.4739677,128,1,0,0.003590664,0.996409336,0.987432675,0.012567325,0,0,0.971274686,0.028725314
363.978022,128,1,0,0.003139717,0.996860283,0.927786499,0.072213501,0,0,0.990580848,0.009419152
1578.765886,128,1,0,0.003344482,0.996655518,0.956521739,0.043478261,0,0,0.989966555,0.010033445
1725.144906,128,0.826647216,0.173352784,0.000243132,0.999756868,0.914782397,0.085217603,0,0,0.99683929,0.00316071
1354.463035,128,1,0,0.007782101,0.992217899,0.980544747,0.019455253,0,0,0.984435798,0.015564202
1386.433099,128,0.961267606,0.038732394,0.007042254,0.992957746,0.992957746,0.007042254,0,0,0.985915493,0.014084507
1070.841699,128,0.988416988,0.011583012,0.007722008,0.992277992,1,0,0,0,0.984555985,0.015444015
904.8639381,128,1,0,0.002212389,0.997787611,0.98340708,0.01659292,0,0,0.984513274,0.015486726
1524.888237,127.9785523,0.796414209,0.203585791,0.000335121,0.999664879,0.936662198,0.063337802,0.000335121,0,0.996648794,0.003016086
1229.877049,128,1,0,0.004098361,0.995901639,0.971311475,0.028688525,0,0,0.918032787,0.081967213
1615.443284,128,1,0,0.000746269,0.999253731,0.959328358,0.040671642,0,0,0.991044776,0.008955224
999.792833,127.992278,0.723817568,0.276182432,0.000241313,0.999758687,0.900217181,0.099782819,0,0,0.997586873,0.002413127
613.0457516,128,0.945533769,0.054466231,0.004357298,0.995642702,0.982570806,0.017429194,0,0,0.8583878,0.1416122
1587.669279,128,1,0,0.003134796,0.996865204,0.963949843,0.036050157,0,0,0.993730408,0.006269592
1289.489055,128,0.847380063,0.152619937,0.000152544,0.999847456,0.941270689,0.058729311,0,0,0.99832202,0.00167798
486.9047457,128,1,0,0.000340194,0.999659806,0.845041674,0.154958326,0,0,0.995917673,0.004082327
463.2680365,128,0.601730264,0.398269736,0.000308976,0.999691024,0.799165765,0.200834235,0,0,0.996292291,0.003707709
579.7501762,128,1,0,0.000704722,0.999295278,0.933051445,0.066948555,0,0,0.998590557,0.001409443
413.8457447,128,1,0,0.005319149,0.994680851,0.954787234,0.045212766,0,0,0.978723404,0.021276596
917.4188848,127.9948311,0.822547823,0.177452177,8.14E-05,0.9999186,0.652910053,0.347089947,0,0,0.996988197,0.003011803
606.9747145,128,1,0,0.001631321,0.998368679,0.973083197,0.026916803,0,0,0.98858075,0.01141925
1119.508732,127.9793014,0.902813713,0.097186287,0.000323415,0.999676585,0.947445019,0.052554981,0,0,0.997089263,0.002910737
518.0667241,128,1,0,0.000430478,0.999569522,0.87903573,0.12096427,0,0,0.996556177,0.003443823
699.3318953,128,0.999712396,0.000287604,0.000575209,0.999424791,0.930687374,0.069312626,0,0,0.993672706,0.006327294
1038.762801,128,0.734792123,0.265207877,0.000875274,0.999124726,0.970678337,0.029321663,0,0,0.996498906,0.003501094
714.4161248,128,1,0,0.00130039,0.99869961,0.977893368,0.022106632,0,0,0.99869961,0.00130039
754.9386568,128,1,0,0.001057641,0.998942359,0.977260709,0.022739291,0,0,0.997884717,0.002115283
858.5796178,128,1,0,0.004246285,0.995753715,0.989384289,0.010615711,0,0,0.991507431,0.008492569
996.8577902,128,1,0,0.00026656,0.99973344,0.946687991,0.053312009,0,0,0.996801279,0.003198721
885.8120511,128,1,0,0.000798085,0.999201915,0.91141261,0.08858739,0,0,0.998403831,0.001596169
901.1693636,77.54832363,0.969604497,0.030395503,8.03E-05,0.999919695,0.867938165,0.132061835,8.03E-05,0,0.999277254,0.000642441
454.0872515,128,1,0,0.000315557,0.999684443,0.823445882,0.176554118,0,0,0.996213317,0.003786683
498.7906539,128,1,0,0.00018843,0.99981157,0.827020916,0.172979084,0,0,0.997550405,0.002449595
562.6484642,128,0.999411557,0.000588443,0.000235377,0.999764623,0.864069672,0.135930328,0,0,0.995998588,0.004001412
1018.844101,128,1,0,0.000368121,0.999631879,0.924351187,0.075648813,0,0,0.998895638,0.001104362
923.4276498,128,1,0,0.001843318,0.998156682,0.988018433,0.011981567,0,0,0.996313364,0.003686636
558.8000444,128,0.794045768,0.205954232,0.000444346,0.999555654,0.84958898,0.15041102,0,0,0.995112197,0.004887803
1572.403382,128,0.79373115,0.20626885,0.000215424,0.999784576,0.920185265,0.079814735,0,0,0.998492029,0.001507971
837.5641541,128,1,0,0.000670017,0.999329983,0.944723618,0.055276382,0,0,0.994639866,0.005360134
883.3232674,128,0.648316408,0.351683592,8.91E-05,0.999910921,0.799037948,0.200962052,0,0,0.990958489,0.009041511
990.201843,128,1,0,0.000354421,0.999645579,0.956406167,0.043593833,0,0,0.997164629,0.002835371
690.2799813,128,0.999066729,0.000933271,0.000933271,0.999066729,0.947736818,0.052263182,0,0,0.998133458,0.001866542
1021.188296,128,0.919554455,0.080445545,0.000353607,0.999646393,0.952439887,0.047560113,0,0,0.997171146,0.002828854
642.6020428,86.62693128,0.909561058,0.090438942,0.000129291,0.999870709,0.794427565,0.205572435,0,0,0.995862693,0.004137307
859.4065192,128,0.854469626,0.145530374,0.000109751,0.999890249,0.866706909,0.133293091,0,0,0.996487955,0.003512045
469.6092199,128,1,0,0.00141844,0.99858156,0.959574468,0.040425532,0,0,0.988652482,0.011347518
602.5553772,128,1,0,0.003210273,0.996789727,0.969502408,0.030497592,0,0,0.873194222,0.126805778
283.1866287,128,0.354036122,0.645963878,1.08E-05,0.999989159,0.330592355,0.669407645,0,0,0.884781336,0.115218664
550.8262946,128,0.795877325,0.204122675,0.000502765,0.999497235,0.940925088,0.059074912,0,0,0.985922574,0.014077426
993.0870787,128,0.911516854,0.088483146,0.001404494,0.998595506,0.980337079,0.019662921,0,0,0.998595506,0.001404494
619.5237417,127.3979107,0.995489079,0.004510921,0.000474834,0.999525166,0.931861349,0.068138651,0,0,0.924738841,0.075261159
574.5898219,126.0188295,0.997285835,0.002714165,0.000339271,0.999660729,0.904156064,0.095843936,0,0.007294317,0.894995759,0.097709924
1180.614964,127.4348757,0.958546449,0.041453551,0.000118948,0.999881052,0.857023909,0.142976091,0,0.002081599,0.954264304,0.043654098
1140.032852,128,1,0,0.00099552,0.99900448,0.964659034,0.035340966,0,0,0.987058238,0.012941762
562.330036,128,0.999100719,0.000899281,0.001798561,0.998201439,0.946942446,0.053057554,0,0,0.987410072,0.012589928
584.0792952,128,1,0,0.008810573,0.991189427,0.907488987,0.092511013,0,0,1,0
1335.525366,128,1,0,0.00097561,0.99902439,0.964390244,0.035609756,0,0,0.99902439,0.00097561
519.4824718,128,1,0,0.000396118,0.999603882,0.827292533,0.172707467,0,0,0.996434938,0.003565062
1243.6995,127.6213928,0.999358728,0.000641272,0.000256509,0.999743491,0.893035783,0.106964217,0,0,0.971912274,0.028087726
436.7763706,89.51923693,0.921769798,0.078230202,0.000320616,0.999679384,0.894357166,0.105642834,0,0,0.998717538,0.001282462
608.1982425,95.19896098,0.868133083,0.131866917,0.000110534,0.999889466,0.860450978,0.139549022,0,0,0.997126119,0.002873881
816.5134707,80.16737779,0.980494941,0.019505059,0.000243813,0.999756187,0.936608558,0.063391442,0,0,0.994879922,0.005120078
749.7006064,85.57368837,0.976641181,0.023358819,0.000105457,0.999894543,0.833851832,0.166148168,0,0,1,0
1818.958486,127.993099,0.873840845,0.126159155,0.000215657,0.999784343,0.911472935,0.088527065,0,0,0.99805909,0.00194091
768.2522674,126.50334,0.999131049,0.000868951,0.000108619,0.999891381,0.805029056,0.194970944,0,0.004290447,0.951718894,0.043990659
55.90785908,92.45257453,0.918699187,0.081300813,0.005420054,0.994579946,0.791327913,0.208672087,0,0,0.994579946,0.005420054
982.1221528,128,0.999632623,0.000367377,0.000122459,0.999877541,0.867621847,0.132378153,0,0,0.999020328,0.000979672
817.5849487,128,1,0,0.000253389,0.999746611,0.851767389,0.148232611,0,0,0.996452553,0.003547447
855.4552239,128,1,0,0.002132196,0.997867804,0.973347548,0.026652452,0,0,1,0
2205.543583,128,1,0,0.000643294,0.999356706,0.930524284,0.069475716,0,0,0.991637182,0.008362818
841.9134916,127.9126728,0.867251096,0.132748904,9.63E-05,0.999903666,0.812195944,0.187804056,0,0.000240836,0.99094456,0.008814604
1137.959157,128,1,0,0.000429923,0.999570077,0.915520206,0.084479794,0,0,0.996560619,0.003439381
848.1370497,127.6197996,0.924467275,0.075532725,0.000126839,0.999873161,0.826674277,0.173325723,0,0.002346525,0.982305936,0.015347539
792.8309654,128,0.688840798,0.311159202,9.41E-05,0.999905909,0.765007527,0.234992473,0,0,0.999294317,0.000705683
1114.467251,128,1,0,0.000417188,0.999582812,0.962870254,0.037129746,0,0,0.999582812,0.000417188
1007.761421,128,1,0,0.005076142,0.994923858,0.992385787,0.007614213,0,0,1,0
530.0289634,92.48170732,0.948170732,0.051829268,0.00304878,0.99695122,0.952743902,0.047256098,0,0,0.920731707,0.079268293
384.3177094,118.7670675,0.975341349,0.024658651,0.000407581,0.999592419,0.953128184,0.046871816,0.000203791,0,0.851844304,0.147951905
580.9711566,95.37337756,0.889962504,0.110037496,0.000288434,0.999711566,0.860830689,0.139169311,0,0,0.997980963,0.002019037
565.5487759,128,1,0,0.000753296,0.999246704,0.916760829,0.083239171,0,0,0.993220339,0.006779661
764.7412072,87.03409614,0.984794962,0.015205038,0.000307172,0.999692828,0.992781447,0.007218553,0,0,0.999385655,0.000614345
681.3723081,86.25023408,0.998595506,0.001404494,0.000234082,0.999765918,0.989817416,0.010182584,0,0,0.998595506,0.001404494
843.4033017,127.9508609,0.861352937,0.138647063,0.000128974,0.999871026,0.81047269,0.18952731,0,0,0.991423228,0.008576772
1489.353415,128,0.822164948,0.177835052,0.00064433,0.99935567,0.950386598,0.049613402,0,0,0.994201031,0.005798969
861.2506105,128,1,0,0.000610501,0.999389499,0.953601954,0.046398046,0,0,0.997557998,0.002442002
1055.850136,128,0.694822888,0.305177112,0.000908265,0.999091735,0.936421435,0.063578565,0,0,0.995458674,0.004541326
449.3302945,128,1,0,0.001402525,0.998597475,0.949509116,0.050490884,0.001402525,0,0.981767181,0.016830295
884.4910249,128,1,0,0.001158078,0.998841922,0.979154603,0.020845397,0,0,0.994209612,0.005790388
335.9032258,128,1,0,0.000962927,0.999037073,0.98025999,0.01974001,0,0,0.974000963,0.025999037
543.6943669,128,0.589851024,0.410148976,0.000232775,0.999767225,0.783054004,0.216945996,0,0,0.997439479,0.002560521
580.9230088,128,1,0,0.001769912,0.998230088,0.973451327,0.026548673,0,0,0.946902655,0.053097345
812.9041043,127.9675396,0.860695423,0.139304577,0.000110035,0.999889965,0.799515845,0.200484155,0,0,0.990867077,0.009132923
696.7042093,84.71899886,0.987485779,0.012514221,0.002275313,0.997724687,0.981797497,0.018202503,0,0,0.977246871,0.022753129
2041.4244,128,1,0,0.001297859,0.998702141,0.970149254,0.029850746,0,0,0.998702141,0.001297859
732.7344702,128,0.99908648,0.00091352,0.000609013,0.999390987,0.913520097,0.086479903,0,0,0.996954933,0.003045067
865.6657376,128,0.902448736,0.097551264,0.000398168,0.999601832,0.924945252,0.075054748,0,0,0.998009158,0.001990842
634.1709282,128,0.974992976,0.025007024,0.000187319,0.999812681,0.864849677,0.135150323,0,0,0.993443851,0.006556149
678.7417447,128,0.999507146,0.000492854,0.000985707,0.999014293,0.942336126,0.057663874,0,0,0.994085757,0.005914243
473.5642304,128,1,0,0.000343938,0.999656062,0.785382631,0.214617369,0,0,0.995872743,0.004127257
1463.175258,128,1,0,0.000374883,0.999625117,0.956888472,0.043111528,0,0,0.996626054,0.003373946
545.6672322,128,1,0,0.000484731,0.999515269,0.833737276,0.166262724,0,0,0.996606883,0.003393117
754.0207881,89.2617644,0.986348123,0.013651877,0.000206847,0.999793153,0.961940221,0.038059779,0,0,0.99813838,0.00186162
741.1019727,84.6544259,0.880222559,0.119777441,0.000202327,0.999797673,0.941831057,0.058168943,0,0,0.988062721,0.011937279
628.750969,128,0.914728682,0.085271318,0.001937984,0.998062016,0.973837209,0.026162791,0,0,0.986434109,0.013565891
1076.007438,128,1,0,0.000391466,0.999608534,0.92483852,0.07516148,0,0,0.997651204,0.002348796
1055.652513,128,1,0,0.000866551,0.999133449,0.975303293,0.024696707,0,0,0.993934142,0.006065858
833.1340361,128,0.789156627,0.210843373,0.003012048,0.996987952,0.965361446,0.034638554,0,0,0.969879518,0.030120482
784.2710712,128,0.998912452,0.001087548,0.000271887,0.999728113,0.909597607,0.090402393,0,0,0.997824905,0.002175095
